ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,age_categories
462243,Male,Yes,43,No,Executive,1.0,Low,4.0,Cat_6,A,41-45
466626,Female,Yes,51,Yes,Artist,1.0,Average,2.0,Cat_7,C,51-55
464372,Male,Yes,45,Yes,Artist,1.0,Average,6.0,Cat_5,C,41-45
465005,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,C,46-50
466185,Male,Yes,57,Yes,Doctor,0.0,Average,4.0,Cat_6,C,56-60
462165,Male,Yes,70,Yes,Lawyer,3.0,High,2.0,Cat_6,D,66-70
464740,Female,Yes,59,No,Artist,1.0,Low,3.0,Cat_4,C,56-60
467391,Male,Yes,84,Yes,Lawyer,1.0,Low,1.0,Cat_6,C,75+
463753,Female,No,30,Yes,Healthcare,0.0,Low,5.0,Cat_2,D,26-30
460892,Male,Yes,43,Yes,Engineer,1.0,Average,4.0,Cat_7,A,41-45
459852,Male,No,40,Yes,Artist,7.0,Low,1.0,Cat_6,A,36-40
460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D,71-75
463202,Male,No,33,No,Marketing,0.0,Low,3.0,Cat_3,D,31-35
466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,Cat_6,D,61-65
460739,Male,Yes,41,Yes,Executive,1.0,High,5.0,Cat_6,A,41-45
459217,Female,Yes,60,No,Lawyer,1.0,Average,3.0,Cat_6,B,56-60
462148,Male,Yes,62,Yes,Artist,0.0,Average,3.0,Cat_4,C,61-65
462265,Male,No,31,Yes,Doctor,3.0,Low,4.0,Cat_6,C,31-35
460455,Female,Yes,28,Yes,Homemaker,9.0,Average,2.0,Cat_3,B,26-30
462402,Female,Yes,37,No,Entertainment,1.0,Average,2.0,Cat_4,D,36-40
459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6,B,66-70
461526,Male,Yes,78,No,Entertainment,0.0,Low,2.0,Cat_6,D,75+
461538,Female,No,38,Yes,Artist,8.0,Low,8.0,Cat_2,B,36-40
460736,Male,No,19,No,Entertainment,0.0,Low,3.0,Cat_6,C,18-25
459859,Female,Yes,28,No,Doctor,9.0,Low,1.0,Cat_7,A,26-30
466252,Female,Yes,73,No,Executive,0.0,Low,3.0,Cat_4,B,71-75
462240,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,A,75+
466920,Male,No,21,No,Healthcare,7.0,Low,4.0,Cat_3,D,18-25
466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B,75+
466926,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D,18-25
464422,Male,No,59,No,Entertainment,1.0,Low,1.0,Cat_3,A,56-60
461517,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,B,41-45
466763,Male,Yes,55,Yes,Homemaker,0.0,Low,4.0,Cat_6,B,51-55
460822,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A,41-45
460957,Male,Yes,48,Yes,Entertainment,1.0,Low,3.0,Cat_4,B,46-50
466715,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,C,71-75
459843,Male,Yes,52,No,Artist,1.0,Average,6.0,Cat_6,B,51-55
460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B,56-60
464249,Male,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,C,75+
467723,Male,Yes,83,No,Executive,0.0,Low,7.0,Cat_6,D,75+
466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,A,46-50
464867,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,B,46-50
459742,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,C,75+
463768,Female,Yes,38,No,Engineer,1.0,Low,1.0,Cat_4,A,36-40
465636,Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_4,D,26-30
467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6,B,46-50
464760,Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4,B,51-55
464986,Male,Yes,67,No,Lawyer,1.0,High,2.0,Cat_6,A,66-70
462024,Male,No,33,Yes,Entertainment,1.0,Low,8.0,Cat_4,C,31-35
464730,Male,Yes,36,No,Executive,1.0,High,6.0,Cat_4,D,36-40
465823,Male,Yes,65,No,Entertainment,7.0,Average,4.0,Cat_4,D,61-65
465546,Female,No,25,No,Marketing,1.0,Low,9.0,Cat_5,D,18-25
460460,Male,Yes,27,No,Entertainment,4.0,Low,4.0,Cat_3,B,26-30
467202,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A,18-25
467184,Male,Yes,51,No,Engineer,0.0,Average,3.0,Cat_6,D,51-55
465327,Female,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6,D,41-45
459314,Male,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,C,46-50
466072,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_3,D,18-25
466086,Male,Yes,80,Yes,Lawyer,0.0,High,2.0,Cat_6,C,75+
459343,Female,Yes,40,Yes,Entertainment,12.0,Low,6.0,Cat_6,A,36-40
459224,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C,46-50
465473,Female,No,55,Yes,Artist,3.0,Low,1.0,Cat_6,A,51-55
466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_3,A,36-40
463682,Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B,41-45
460963,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_6,B,31-35
467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2,D,36-40
463883,Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,B,26-30
466716,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6,C,75+
464251,Male,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_2,B,61-65
463843,Male,Yes,49,Yes,Executive,0.0,High,4.0,Cat_6,A,46-50
461476,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_2,C,51-55
467787,Male,No,20,No,Healthcare,8.0,Low,5.0,Cat_6,D,18-25
463130,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6,B,75+
467722,Male,No,32,Yes,Doctor,6.0,Low,5.0,Cat_6,D,31-35
465241,Male,No,23,No,Healthcare,3.0,Low,2.0,Cat_4,D,18-25
460345,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C,36-40
463512,Female,No,30,No,Engineer,0.0,Low,3.0,Cat_6,B,26-30
466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2,C,41-45
463449,Male,Yes,25,No,Healthcare,1.0,Average,2.0,Cat_6,D,18-25
459276,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D,18-25
463644,Female,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_7,D,26-30
466253,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_2,D,18-25
461717,Female,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_2,A,26-30
462733,Male,Yes,55,No,Artist,0.0,Average,2.0,Cat_6,C,51-55
466146,Female,Yes,41,No,Engineer,8.0,Average,3.0,Cat_6,C,41-45
461866,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_6,D,18-25
459876,Female,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,B,66-70
463434,Female,Yes,25,No,Engineer,1.0,Average,2.0,Cat_6,D,18-25
461869,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,B,75+
461228,Male,Yes,26,No,Doctor,9.0,Low,6.0,Cat_6,D,26-30
462962,Female,Yes,37,Yes,Artist,4.0,Low,1.0,Cat_3,A,36-40
465869,Male,No,42,Yes,Doctor,1.0,Low,1.0,Cat_6,A,41-45
464181,Female,No,31,Yes,Healthcare,6.0,Low,4.0,Cat_2,D,31-35
459740,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D,18-25
463852,Male,Yes,51,Yes,Entertainment,1.0,High,4.0,Cat_6,D,51-55
462774,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,D,75+
464567,Male,No,33,Yes,Healthcare,8.0,Low,4.0,Cat_2,D,31-35
459271,Female,No,55,Yes,Artist,1.0,Low,1.0,Cat_6,A,51-55
460990,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D,18-25
463802,Female,No,39,Yes,Engineer,1.0,Low,3.0,Cat_6,B,36-40
466672,Male,Yes,62,Yes,Artist,0.0,Low,3.0,Cat_6,C,61-65
462919,Female,Yes,37,No,Homemaker,13.0,Average,3.0,Cat_6,A,36-40
463153,Female,No,26,Yes,Homemaker,9.0,Low,1.0,Cat_2,D,26-30
460464,Male,No,27,Yes,Artist,9.0,Low,2.0,Cat_3,D,26-30
461375,Male,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_2,D,26-30
467956,Female,No,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,B,31-35
467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6,B,36-40
461146,Male,Yes,56,Yes,Entertainment,0.0,Low,2.0,Cat_3,C,56-60
462388,Female,Yes,45,Yes,Artist,1.0,High,5.0,Cat_6,C,41-45
460355,Female,No,40,Yes,Entertainment,5.0,Low,1.0,Cat_3,A,36-40
461854,Male,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,D,26-30
458985,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D,18-25
466356,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C,46-50
460078,Female,Yes,39,Yes,Healthcare,8.0,High,2.0,Cat_1,D,36-40
464969,Female,Yes,65,No,Lawyer,0.0,High,9.0,Cat_4,A,61-65
461769,Male,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,B,36-40
465193,Male,Yes,36,No,Engineer,1.0,Average,3.0,Cat_3,D,36-40
463548,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_4,D,18-25
467116,Male,Yes,73,Yes,Executive,1.0,High,2.0,Cat_6,B,71-75
462140,Female,Yes,67,No,Engineer,1.0,Average,4.0,Cat_4,A,66-70
461577,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C,46-50
460740,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,B,36-40
466844,Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,D,18-25
460150,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_4,D,18-25
467955,Female,Yes,39,Yes,Artist,9.0,Low,3.0,Cat_4,D,36-40
463242,Female,No,26,No,Engineer,5.0,Low,2.0,Cat_6,A,26-30
466833,Male,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,B,56-60
460371,Female,No,28,Yes,Artist,1.0,Low,2.0,Cat_6,C,26-30
465180,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_7,C,51-55
461279,Male,No,18,No,Doctor,4.0,Low,2.0,Cat_6,A,18-25
459109,Male,Yes,49,Yes,Entertainment,7.0,Average,4.0,Cat_6,C,46-50
467519,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D,18-25
461398,Male,No,20,No,Doctor,0.0,Low,4.0,Cat_6,D,18-25
467188,Male,Yes,55,Yes,Artist,2.0,Low,2.0,Cat_6,B,51-55
459318,Female,No,32,Yes,Engineer,0.0,Low,3.0,Cat_6,D,31-35
461823,Male,No,27,No,Healthcare,10.0,Low,4.0,Cat_6,C,26-30
459732,Male,Yes,72,Yes,Executive,1.0,High,5.0,Cat_6,A,71-75
461317,Female,No,59,Yes,Artist,1.0,Low,1.0,Cat_6,C,56-60
461459,Female,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6,A,31-35
460429,Female,No,32,Yes,Engineer,9.0,Low,1.0,Cat_6,A,31-35
464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Cat_6,D,26-30
466552,Male,Yes,19,No,Entertainment,1.0,Low,2.0,Cat_6,A,18-25
461231,Male,Yes,52,Yes,Artist,2.0,High,1.0,Cat_4,D,51-55
463650,Male,No,29,No,Doctor,1.0,Low,3.0,Cat_6,D,26-30
462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3,B,51-55
465275,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D,26-30
465684,Female,No,47,Yes,Entertainment,0.0,Low,1.0,Cat_3,A,46-50
465492,Male,Yes,61,No,Entertainment,1.0,Low,1.0,Cat_2,A,61-65
464510,Female,Yes,75,No,Lawyer,0.0,High,2.0,Cat_6,D,71-75
463588,Male,No,19,No,Healthcare,1.0,Low,1.0,Cat_6,D,18-25
466341,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_5,C,46-50
459397,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B,56-60
460888,Male,Yes,42,No,Homemaker,8.0,Low,1.0,Cat_6,A,41-45
460272,Female,No,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,A,75+
460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0,Cat_3,C,31-35
462530,Female,Yes,37,Yes,Artist,1.0,High,2.0,Cat_6,A,36-40
462227,Male,Yes,49,No,Executive,3.0,High,5.0,Cat_7,B,46-50
459684,Male,Yes,52,Yes,Entertainment,1.0,Average,3.0,Cat_6,B,51-55
459568,Male,No,41,Yes,Artist,1.0,Low,3.0,Cat_6,C,41-45
464517,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_5,D,26-30
467892,Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6,D,18-25
461012,Male,No,35,No,Doctor,1.0,Low,3.0,Cat_3,D,31-35
463003,Male,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,C,36-40
467592,Male,Yes,43,Yes,Entertainment,7.0,Low,2.0,Cat_6,A,41-45
462366,Male,Yes,50,No,Engineer,1.0,Low,2.0,Cat_6,D,46-50
465908,Female,No,50,No,Engineer,1.0,Low,1.0,Cat_6,A,46-50
466759,Female,No,26,No,Healthcare,3.0,Low,3.0,Cat_6,D,26-30
463400,Female,No,20,No,Healthcare,8.0,Low,3.0,Cat_1,D,18-25
467075,Female,Yes,31,No,Homemaker,9.0,Average,2.0,Cat_6,A,31-35
462087,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_2,A,31-35
462522,Male,Yes,41,No,Executive,1.0,Average,5.0,Cat_4,B,41-45
459615,Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6,A,75+
467794,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,D,18-25
461040,Female,Yes,69,No,Lawyer,0.0,Low,1.0,Cat_3,D,66-70
466443,Female,Yes,68,Yes,Artist,4.0,Low,2.0,Cat_6,B,66-70
463975,Female,No,30,No,Healthcare,8.0,Low,4.0,Cat_4,B,26-30
464063,Female,No,26,Yes,Doctor,1.0,Low,1.0,Cat_6,D,26-30
461326,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_6,C,36-40
467196,Male,No,18,No,Entertainment,0.0,Low,5.0,Cat_6,C,18-25
461633,Male,No,30,Yes,Healthcare,8.0,Low,4.0,Cat_7,D,26-30
462045,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,B,46-50
466289,Male,No,19,No,Healthcare,2.0,Low,5.0,Cat_2,D,18-25
463562,Male,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_6,C,31-35
460089,Female,Yes,65,Yes,Artist,13.0,Low,1.0,Cat_6,B,61-65
459336,Male,Yes,26,Yes,Artist,6.0,Average,2.0,Cat_6,A,26-30
467350,Female,No,30,Yes,Homemaker,6.0,Low,1.0,Cat_6,D,26-30
463565,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,D,31-35
463905,Female,Yes,27,Yes,Engineer,0.0,Average,4.0,Cat_7,A,26-30
467269,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C,61-65
464934,Male,Yes,77,No,Lawyer,1.0,Low,2.0,Cat_4,D,75+
463923,Female,No,20,No,Engineer,0.0,Low,4.0,Cat_6,D,18-25
465445,Female,No,27,Yes,Homemaker,6.0,Low,7.0,Cat_6,B,26-30
463661,Female,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,B,51-55
459370,Male,No,18,No,Healthcare,13.0,Low,4.0,Cat_6,D,18-25
466019,Female,Yes,63,Yes,Artist,5.0,Low,1.0,Cat_3,C,61-65
467107,Male,Yes,36,Yes,Engineer,1.0,Average,3.0,Cat_4,B,36-40
461683,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B,41-45
459053,Male,Yes,46,Yes,Executive,0.0,High,4.0,Cat_6,C,46-50
466894,Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,B,51-55
460005,Male,No,43,Yes,Engineer,0.0,Low,1.0,Cat_6,A,41-45
467969,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6,C,41-45
463120,Female,No,37,Yes,Entertainment,1.0,Low,1.0,Cat_6,A,36-40
466106,Female,Yes,63,No,Artist,0.0,Average,5.0,Cat_6,C,61-65
467644,Male,No,30,No,Doctor,1.0,Low,5.0,Cat_6,D,26-30
461976,Female,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_3,B,36-40
460885,Male,Yes,53,No,Artist,8.0,Average,3.0,Cat_6,B,51-55
463692,Female,Yes,26,Yes,Healthcare,6.0,High,7.0,Cat_2,D,26-30
467674,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,C,36-40
465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6,B,41-45
464349,Male,Yes,66,Yes,Artist,2.0,Low,1.0,Cat_6,C,66-70
467113,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,D,75+
463881,Female,Yes,37,No,Engineer,0.0,Average,5.0,Cat_2,B,36-40
462247,Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,B,41-45
463886,Female,No,38,Yes,Artist,1.0,Low,2.0,Cat_6,C,36-40
460304,Female,No,53,No,Lawyer,1.0,Low,1.0,Cat_6,D,51-55
466458,Male,No,33,No,Executive,5.0,Low,2.0,Cat_6,A,31-35
462889,Male,Yes,33,No,Executive,1.0,High,4.0,Cat_6,B,31-35
462449,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D,18-25
462101,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,A,51-55
467558,Male,Yes,50,Yes,Doctor,0.0,Average,8.0,Cat_6,C,46-50
467247,Female,No,26,No,Engineer,0.0,Low,2.0,Cat_6,D,26-30
461663,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D,18-25
459571,Female,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6,C,51-55
459385,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_7,C,41-45
466191,Male,Yes,48,Yes,Executive,0.0,High,3.0,Cat_2,C,46-50
465062,Male,Yes,56,No,Executive,0.0,High,4.0,Cat_6,B,56-60
467108,Female,No,66,Yes,Artist,0.0,Low,1.0,Cat_6,D,66-70
466957,Male,Yes,35,No,Entertainment,8.0,Average,4.0,Cat_6,A,31-35
463298,Male,Yes,50,No,Entertainment,0.0,Low,2.0,Cat_6,A,46-50
461155,Female,Yes,51,Yes,Artist,3.0,Low,2.0,Cat_3,B,51-55
466650,Female,No,30,No,Healthcare,8.0,Low,3.0,Cat_4,D,26-30
464633,Male,No,30,No,Executive,1.0,Low,4.0,Cat_4,D,26-30
464469,Female,No,50,Yes,Artist,9.0,Low,1.0,Cat_6,B,46-50
459710,Male,Yes,61,Yes,Artist,1.0,Low,1.0,Cat_6,B,61-65
465319,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_6,D,18-25
462041,Female,No,22,No,Doctor,0.0,Low,2.0,Cat_4,D,18-25
459539,Female,No,35,Yes,Healthcare,9.0,Low,1.0,Cat_6,D,31-35
466158,Female,Yes,47,Yes,Engineer,0.0,Low,4.0,Cat_6,B,46-50
460430,Male,No,32,No,Doctor,12.0,Low,4.0,Cat_6,D,31-35
461953,Male,Yes,33,No,Healthcare,11.0,High,2.0,Cat_6,D,31-35
463982,Female,No,25,Yes,Healthcare,1.0,Low,2.0,Cat_4,A,18-25
467546,Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,B,26-30
464861,Male,No,32,No,Homemaker,1.0,Low,2.0,Cat_4,B,31-35
459667,Female,Yes,50,Yes,Healthcare,1.0,High,6.0,Cat_5,C,46-50
467447,Female,Yes,37,Yes,Engineer,1.0,Average,3.0,Cat_6,B,36-40
461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B,51-55
464587,Female,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3,A,46-50
467811,Male,Yes,72,Yes,Lawyer,1.0,Low,1.0,Cat_6,D,71-75
464333,Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6,B,56-60
466978,Male,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C,46-50
461705,Female,No,32,No,Healthcare,1.0,Low,4.0,Cat_6,D,31-35
461161,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_3,A,46-50
467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,B,31-35
462409,Female,Yes,26,No,Engineer,7.0,Low,2.0,Cat_6,A,26-30
461093,Female,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_3,C,36-40
466350,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_4,C,56-60
462273,Female,No,41,Yes,Entertainment,1.0,Low,3.0,Cat_6,D,41-45
460512,Female,Yes,43,Yes,Engineer,0.0,High,4.0,Cat_3,A,41-45
462320,Female,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,C,51-55
465355,Female,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6,C,46-50
462877,Male,No,28,Yes,Artist,1.0,Low,3.0,Cat_4,D,26-30
466259,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_6,D,18-25
462424,Female,Yes,38,No,Artist,0.0,Low,3.0,Cat_6,C,36-40
459028,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,C,56-60
463708,Female,Yes,28,No,Engineer,1.0,Average,2.0,Cat_4,A,26-30
461405,Male,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,B,36-40
466656,Male,Yes,89,Yes,Marketing,1.0,High,2.0,Cat_6,C,75+
464409,Female,Yes,81,Yes,Lawyer,0.0,Average,2.0,Cat_6,A,75+
463754,Male,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_2,D,31-35
464628,Male,Yes,32,Yes,Artist,5.0,Average,2.0,Cat_3,A,31-35
466754,Female,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B,41-45
465023,Male,Yes,43,Yes,Artist,9.0,Average,2.0,Cat_2,C,41-45
466954,Female,Yes,68,No,Doctor,8.0,Average,2.0,Cat_6,C,66-70
460274,Female,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,C,56-60
466507,Male,Yes,51,Yes,Entertainment,1.0,Average,5.0,Cat_6,B,51-55
462281,Male,Yes,47,Yes,Artist,0.0,Low,2.0,Cat_6,C,46-50
462930,Female,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5,B,51-55
465125,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,A,36-40
464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,B,31-35
462164,Female,Yes,62,Yes,Artist,9.0,Low,1.0,Cat_6,B,61-65
463949,Male,Yes,51,No,Executive,0.0,High,4.0,Cat_7,B,51-55
460380,Male,No,29,Yes,Entertainment,8.0,Low,3.0,Cat_6,D,26-30
461324,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C,46-50
463482,Male,No,41,No,Engineer,9.0,Low,7.0,Cat_4,C,41-45
465723,Male,No,42,Yes,Healthcare,9.0,Low,1.0,Cat_3,D,41-45
467948,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D,18-25
464473,Female,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,C,56-60
467325,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,B,71-75
462017,Male,No,25,Yes,Entertainment,9.0,Low,1.0,Cat_2,A,18-25
463152,Female,Yes,57,Yes,Doctor,1.0,Average,4.0,Cat_6,C,56-60
462174,Female,Yes,40,Yes,Engineer,8.0,Average,4.0,Cat_4,D,36-40
461511,Male,Yes,35,No,Doctor,9.0,Low,2.0,Cat_6,B,31-35
464095,Female,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,A,31-35
460096,Female,Yes,78,No,Lawyer,1.0,Low,1.0,Cat_5,A,75+
462129,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,B,41-45
464111,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,D,56-60
463699,Female,Yes,41,Yes,Marketing,9.0,Low,3.0,Cat_6,B,41-45
466307,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C,46-50
459980,Male,No,40,No,Engineer,1.0,Low,2.0,Cat_6,A,36-40
467115,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6,B,75+
464261,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,C,61-65
462098,Female,Yes,38,No,Entertainment,3.0,Average,3.0,Cat_6,B,36-40
460002,Female,Yes,58,Yes,Doctor,5.0,Average,3.0,Cat_2,D,56-60
467322,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,C,46-50
463584,Female,No,22,No,Engineer,1.0,Low,3.0,Cat_6,D,18-25
466633,Male,Yes,39,Yes,Entertainment,6.0,Average,2.0,Cat_6,C,36-40
460966,Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,B,56-60
461084,Female,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_6,B,36-40
461165,Male,Yes,28,No,Artist,1.0,Average,2.0,Cat_3,A,26-30
461454,Female,Yes,35,Yes,Artist,7.0,High,4.0,Cat_7,B,31-35
459284,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,C,66-70
461116,Male,Yes,30,No,Executive,4.0,High,4.0,Cat_3,D,26-30
459235,Male,Yes,55,No,Entertainment,1.0,Low,3.0,Cat_4,A,51-55
461377,Female,Yes,57,Yes,Artist,1.0,Low,1.0,Cat_6,B,56-60
462362,Male,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6,B,61-65
462217,Female,No,42,Yes,Executive,1.0,Low,1.0,Cat_4,B,41-45
464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,B,26-30
460063,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,A,41-45
460727,Male,Yes,69,No,Executive,0.0,High,4.0,Cat_3,B,66-70
467612,Male,Yes,67,Yes,Executive,1.0,Low,3.0,Cat_7,B,66-70
463317,Male,Yes,72,Yes,Marketing,0.0,Low,1.0,Cat_6,A,71-75
466036,Female,Yes,89,Yes,Lawyer,1.0,Low,3.0,Cat_6,A,75+
459320,Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6,D,26-30
464457,Female,No,53,Yes,Artist,9.0,Low,1.0,Cat_6,B,51-55
463702,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,B,46-50
463890,Female,No,28,No,Artist,1.0,Low,5.0,Cat_1,A,26-30
467420,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,C,51-55
466871,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B,41-45
466878,Male,Yes,38,No,Artist,8.0,High,5.0,Cat_6,A,36-40
